ID,exp,wks,occ,ind,south,smsa,ms,fem,union,edu,lwage,YEAR
194,16,51,1,1,0,0,1,0,1,12,6.6908398,1981
194,17,49,1,1,0,0,1,0,1,12,6.4769702,1982
195,11,52,0,1,1,1,1,0,0,16,6.4457202,1976
195,12,50,0,1,1,1,1,0,0,16,6.62007,1977
195,13,50,0,1,1,1,1,0,0,16,6.6970301,1978
195,14,50,0,1,1,1,1,0,0,16,6.8297901,1979
195,15,50,0,1,1,1,1,0,0,16,6.9077601,1980
195,16,51,0,1,1,1,1,0,0,16,6.72263,1981
195,17,52,0,1,1,1,1,0,0,16,6.7202201,1982
196,7,46,1,0,1,0,1,0,0,9,6.0520902,1976
196,8,50,1,0,1,0,1,0,0,9,6.2146101,1977
196,9,49,1,0,1,0,1,0,0,9,6.4377499,1978
196,10,48,1,0,1,0,1,0,0,9,6.5861702,1979
196,11,50,1,0,1,0,1,0,0,9,6.6846099,1980
196,12,50,1,0,1,0,1,0,0,9,6.7452402,1981
196,13,40,1,0,1,0,1,0,0,9,6.9077601,1982
197,20,50,1,1,1,0,0,1,0,7,5.53339,1976
197,21,50,1,1,1,0,0,1,0,7,5.8200798,1977
197,22,50,1,1,1,0,0,1,0,7,5.8999,1978
197,23,50,1,1,1,0,0,1,0,7,5.9763498,1979
197,24,49,1,1,1,0,0,1,0,7,6.0520902,1980
197,25,48,1,1,1,0,0,1,0,7,6.1290498,1981
197,26,39,1,1,1,0,0,1,0,7,6.2126098,1982
198,29,47,0,1,0,0,1,0,0,12,6.6846099,1976
198,30,48,0,1,0,0,1,0,0,12,6.6846099,1977
198,31,47,0,1,0,0,1,0,0,12,6.77422,1978
198,32,45,0,1,0,0,1,0,0,12,6.84588,1979
198,33,45,0,1,0,0,1,0,0,12,7.0255399,1980
198,34,45,0,1,0,0,1,0,0,12,7.0884099,1981
198,35,45,0,1,0,0,1,0,0,12,7.1308999,1982
199,8,50,0,0,0,1,0,0,0,13,6.3969302,1976
199,9,50,0,0,0,1,0,0,0,13,6.5191498,1977
199,10,48,0,0,0,1,0,0,0,13,6.60394,1978
199,11,50,0,0,0,1,0,0,0,13,6.7381501,1979
199,12,49,0,0,0,1,0,0,0,13,6.84268,1980
199,13,48,0,0,0,1,0,0,0,13,6.9077601,1981
199,14,50,0,0,0,1,0,0,0,13,7.0900798,1982
200,3,43,0,0,0,0,1,0,0,17,6.17379,1976
200,4,38,0,0,0,0,1,0,0,17,6.3368301,1977
200,5,36,0,0,0,0,1,0,0,17,6.3543701,1978
200,6,36,0,0,0,0,1,0,0,17,6.3952599,1979
200,7,36,0,0,0,0,1,0,1,17,6.5510802,1980
200,8,37,0,0,0,0,1,0,1,17,6.6846099,1981
200,9,38,0,0,0,0,1,0,0,17,6.73102,1982
201,20,48,1,1,0,0,1,0,1,11,6.1633101,1976
201,21,47,1,1,0,0,1,0,1,11,6.2422199,1977
201,22,48,1,1,0,0,1,0,1,11,6.3664699,1978
201,23,47,1,1,0,0,1,0,1,11,6.4425402,1979
201,24,47,1,1,0,0,1,0,1,11,6.5102601,1980
201,25,45,1,1,0,0,1,0,1,11,6.6240702,1981
201,26,47,1,1,0,0,1,0,1,11,6.7153802,1982
202,7,50,0,0,1,1,0,1,0,12,5.9080801,1976
202,8,50,0,0,1,1,0,1,0,12,5.92693,1977
202,9,51,0,0,1,1,0,1,0,12,6.1070199,1978
202,10,51,0,0,1,1,0,1,0,12,6.2614899,1979
202,11,48,0,0,1,1,0,1,0,12,6.2614899,1980
202,12,50,0,0,1,1,0,1,0,12,6.3171601,1981
202,13,50,0,0,1,1,0,1,0,12,6.42487,1982
203,19,46,0,0,0,1,1,0,0,9,6.0799298,1976
203,20,52,0,0,0,1,1,0,0,9,6.0799298,1977
203,21,51,0,0,0,1,1,0,0,9,6.1377301,1978
203,22,50,0,0,0,1,1,0,0,9,6.1882601,1979
203,23,51,0,0,0,1,1,0,0,9,6.1882601,1980
203,24,51,0,0,0,1,1,0,0,9,5.9661498,1981
203,25,52,0,0,0,1,1,0,0,9,6.01616,1982
204,32,50,1,0,1,0,1,0,1,9,6.4769702,1976
204,33,48,1,0,1,0,1,0,1,9,6.5366902,1977
204,34,45,1,0,1,0,1,0,0,9,6.5861702,1978
204,35,38,1,0,1,0,1,0,1,9,6.67203,1979
204,36,28,1,0,1,0,1,0,1,9,6.8023901,1980
204,37,44,1,0,1,0,1,0,1,9,6.9373102,1981
204,38,46,1,0,1,0,1,0,1,9,7.0475202,1982
205,25,45,1,0,1,0,1,0,1,12,6.5467901,1976
205,26,48,1,0,1,0,1,0,1,12,6.6846099,1977
205,27,42,1,0,1,0,1,0,1,12,6.9077601,1978
205,28,36,1,0,1,0,1,0,1,12,6.6945601,1979
205,29,48,1,0,1,0,1,0,1,12,6.9077601,1980
205,30,34,1,0,1,0,1,0,1,12,6.9382801,1981
205,31,34,1,0,1,0,1,0,1,12,7.0483899,1982
206,12,48,0,0,0,1,1,0,0,13,6.9057498,1976
206,13,50,0,0,0,1,1,0,0,13,6.9057498,1977
206,14,50,0,0,0,0,1,0,0,13,7.3427801,1978
206,15,49,0,0,0,0,1,0,0,13,7.4759102,1979
206,16,49,0,0,0,1,1,0,0,13,7.50108,1980
206,17,49,0,0,0,1,1,0,0,13,7.2174401,1981
206,18,47,0,0,0,1,1,0,0,13,7.8728399,1982
207,13,51,0,0,0,1,1,0,0,17,6.9057498,1976
207,14,35,0,0,0,1,1,0,0,17,6.9057498,1977
207,15,52,0,0,0,1,1,0,0,17,7.31322,1978
207,16,52,0,0,0,1,1,0,0,17,7.7066102,1979
207,17,52,0,0,0,1,1,0,0,17,6.9828601,1980
207,18,52,0,0,0,1,1,0,0,17,7.46737,1981
207,19,51,0,0,0,1,1,0,0,17,7.9193602,1982
208,15,22,1,0,0,1,0,1,0,11,5.39363,1976
208,16,46,1,0,0,1,0,1,0,11,5.5214601,1977
208,17,50,1,0,0,1,0,1,1,11,5.7525702,1978
208,18,49,1,0,0,1,0,1,1,11,5.7525702,1979
208,19,50,1,0,0,1,0,1,1,11,5.8141298,1980
208,20,41,1,0,0,1,0,1,0,11,5.9532399,1981
208,21,42,1,0,0,1,0,1,0,11,6.0520902,1982
209,23,49,0,0,0,0,1,0,0,17,6.5510802,1976
209,24,40,0,0,0,0,1,0,0,17,6.67203,1977
209,25,44,0,0,0,0,1,0,0,17,6.6656799,1978
209,26,43,0,0,0,0,1,0,0,17,6.67203,1979
209,27,41,0,0,0,0,1,0,0,17,6.7153802,1980
209,28,40,0,0,0,0,1,0,0,17,6.8023901,1981
209,29,42,0,0,0,0,1,0,0,17,6.8976998,1982
210,34,39,1,1,0,0,0,0,1,8,6.62007,1976
210,35,48,1,1,0,0,0,0,1,8,6.62007,1977
210,36,48,1,1,0,0,0,0,1,8,6.7153802,1978
210,37,48,1,1,0,0,0,0,1,8,6.8023901,1979
210,38,47,1,1,0,0,0,0,1,8,6.8564601,1980
210,39,45,1,1,0,0,0,0,1,8,6.9077601,1981
210,40,45,1,1,0,0,0,0,1,8,6.9565501,1982
211,30,49,0,1,0,1,1,0,0,10,6.77422,1976
211,31,48,0,1,0,1,1,0,0,10,6.9057498,1977
211,32,49,0,1,0,1,1,0,0,10,6.9077601,1978
211,33,49,0,1,0,1,1,0,0,10,7.3695998,1979
211,34,52,0,1,0,1,1,0,0,10,7.45298,1980
211,35,49,0,1,0,1,1,0,0,10,7.6496902,1981
211,36,48,0,1,0,1,1,0,1,10,7.5496101,1982
212,7,49,0,1,0,1,1,0,0,17,6.9057498,1976
212,8,48,0,1,0,1,1,0,0,17,6.9057498,1977
212,9,49,0,1,0,1,1,0,0,17,7.0900798,1978
212,10,49,0,1,0,1,1,0,0,17,7.20786,1979
212,11,47,0,1,0,1,1,0,0,17,7.31322,1980
212,12,49,0,1,0,1,1,0,0,17,7.20117,1981
212,13,49,0,1,0,1,1,0,0,17,7.6009002,1982
213,27,48,0,0,0,1,1,0,0,11,6.9057498,1976
213,28,49,1,0,0,1,1,0,0,11,6.9057498,1977
213,29,49,1,0,0,1,1,0,0,11,7.0030699,1978
213,30,51,1,0,0,1,1,0,0,11,7.0900798,1979
213,31,48,1,0,0,1,1,0,0,11,7.1308999,1980
213,32,49,1,0,0,1,1,0,0,11,7.0817099,1981
213,33,48,1,1,0,1,1,0,0,11,7.2442298,1982
214,24,49,0,0,0,1,1,0,0,12,6.2859998,1976
214,25,48,1,0,0,1,1,0,0,12,6.3543701,1977
214,26,49,1,0,0,1,1,0,0,12,6.4377499,1978
214,27,49,1,0,0,1,1,0,0,12,6.4377499,1979
214,28,49,1,0,0,1,1,0,0,12,6.4769702,1980
214,29,49,1,0,0,1,1,0,0,12,6.5510802,1981
214,30,49,1,0,0,1,1,0,0,12,6.5510802,1982
215,35,48,0,0,1,1,1,0,0,16,6.2634001,1976
215,36,50,0,0,1,1,1,0,0,16,6.17379,1977
215,37,50,0,0,1,1,1,0,0,16,6.1092501,1978
215,38,46,0,0,1,1,1,0,0,16,6.1092501,1979
215,39,52,0,0,1,1,1,0,0,16,6.3099198,1980
215,40,51,0,0,1,1,1,0,0,16,6.2146101,1981
215,41,50,0,0,1,1,1,0,0,16,6.3969302,1982
216,17,49,0,0,1,1,1,0,0,17,6.8564601,1976
216,18,49,0,0,1,1,1,0,0,17,6.9057498,1977
216,19,49,0,0,1,1,1,0,0,17,7.0475202,1978
216,20,49,0,0,1,1,1,0,0,17,7.1308999,1979
216,21,47,0,0,1,1,1,0,0,17,7.2442298,1980
216,22,48,0,0,1,1,1,0,0,17,6.9948502,1981
216,23,48,0,0,1,1,1,0,0,17,7.5496101,1982
217,4,49,0,0,0,0,1,0,0,13,6.0520902,1976
217,5,50,0,0,0,0,1,0,0,13,6.0520902,1977
217,6,50,0,0,0,0,1,0,0,13,6.2146101,1978
217,7,51,0,0,0,0,1,0,0,13,6.3332801,1979
217,8,50,0,0,0,0,1,0,0,13,6.4377499,1980
217,9,49,0,0,0,0,1,0,0,13,6.1923599,1981
217,10,49,0,0,0,0,1,0,0,13,6.53233,1982
218,11,46,1,1,0,0,1,0,1,12,6.3153601,1976
218,12,12,1,1,0,0,1,0,1,12,6.3332801,1977
218,13,49,1,1,0,0,1,0,1,12,6.4019198,1978
218,14,49,1,1,0,0,1,0,1,12,6.5410299,1979
218,15,48,1,1,0,0,1,0,1,12,6.5467901,1980
218,16,49,1,1,0,0,1,0,1,12,6.65028,1981
218,17,49,1,1,0,0,1,0,1,12,6.6883502,1982
219,19,48,0,0,0,1,1,0,0,12,6.8134398,1976
219,20,43,0,0,0,1,1,0,0,12,6.8023901,1977
219,21,48,0,0,0,1,1,0,1,12,6.9565501,1978
219,22,48,0,0,0,1,1,0,0,12,7.0884099,1979
219,23,48,0,0,0,1,1,0,1,12,7.3645501,1980
219,24,50,0,0,0,1,1,0,0,12,7.4955401,1981
219,25,50,1,0,0,1,1,0,1,12,7.2108202,1982
220,33,43,0,0,1,1,1,0,1,12,6.4785099,1976
220,34,41,0,0,1,1,1,0,1,12,6.5539298,1977
220,35,43,0,0,1,1,1,0,1,12,6.6280398,1978
220,36,42,0,0,1,1,1,0,1,12,6.7452402,1979
220,37,41,0,0,1,1,1,0,1,12,6.8297901,1980
220,38,45,0,0,1,0,1,0,1,12,7.0900798,1981
220,39,46,0,0,1,0,1,0,1,12,7.0509901,1982
221,28,44,0,0,0,1,1,0,0,17,6.9057498,1976
221,29,49,0,0,0,1,1,0,0,17,6.9057498,1977
221,30,48,0,0,0,1,1,0,1,17,7.20786,1978
221,31,45,0,0,0,1,1,0,1,17,7.2930198,1979
221,32,46,0,0,0,1,1,0,1,17,7.3777599,1980
221,33,46,0,0,0,1,1,0,1,17,7.1546202,1981
221,34,46,0,0,0,1,1,0,1,17,7.2820702,1982
222,1,45,1,0,0,1,0,0,0,11,5.7037802,1976
222,2,46,1,0,0,1,0,0,0,11,6.2634001,1977
222,3,43,1,0,0,1,0,0,0,11,5.92693,1978
222,4,36,1,0,0,1,0,0,0,11,5.5214601,1979
222,5,44,0,0,0,1,0,0,0,11,5.9914598,1980
222,6,47,1,0,0,1,0,0,0,11,6.1633101,1981
222,7,51,1,0,0,1,0,0,0,11,6.3543701,1982
223,12,50,0,1,1,0,1,0,0,14,6.1092501,1976
223,13,49,0,1,1,0,1,0,0,14,6.2441702,1977
223,14,50,0,1,1,0,1,0,0,14,6.28227,1978
223,15,49,0,1,1,0,1,0,0,14,6.38519,1979
223,16,50,0,1,1,0,1,0,0,14,6.4892001,1980
223,17,49,0,1,1,0,1,0,0,14,6.5567799,1981
223,18,48,0,1,1,0,1,0,0,14,6.77422,1982
224,34,30,1,0,0,1,1,0,1,5,6.9057498,1976
224,35,26,1,0,0,1,1,0,1,5,6.9057498,1977
224,36,30,1,0,0,1,1,0,1,5,7.0387802,1978
224,37,36,1,0,0,1,1,0,1,5,7.12287,1979
224,38,49,1,0,0,1,1,0,1,5,7.12287,1980
224,39,44,1,0,0,1,1,0,1,5,7.1701198,1981
224,40,52,1,0,0,1,1,0,1,5,7.30653,1982
225,10,49,0,0,0,1,0,1,0,12,6.0234499,1976
225,11,49,0,0,0,1,0,1,0,12,6.25383,1977
225,12,49,0,0,0,1,0,1,0,12,6.3332801,1978
225,13,49,0,0,0,1,0,1,0,12,6.4769702,1979
225,14,49,0,0,0,1,0,1,0,12,6.4907198,1980
225,15,49,0,0,0,1,0,1,0,12,6.84268,1981
225,16,49,0,0,0,1,0,1,0,12,6.9017401,1982
226,30,49,1,1,1,0,1,0,0,12,5.57973,1976
226,31,52,1,1,1,0,1,0,0,12,5.6698799,1977
226,32,51,1,1,1,0,1,0,0,12,5.8260002,1978
226,33,48,1,1,1,0,1,0,0,12,5.8749299,1979
226,34,50,1,1,1,0,1,0,0,12,5.8999,1980
226,35,43,1,1,1,0,1,0,0,12,6.1092501,1981
226,36,50,1,1,1,0,1,0,0,12,6.1923599,1982
227,29,47,0,0,0,1,1,0,0,16,6.9057498,1976
227,30,52,0,0,0,1,1,0,0,16,6.9057498,1977
227,31,43,0,0,0,1,1,0,0,16,7.1107001,1978
227,32,48,0,0,0,1,1,0,0,16,7.1308999,1979
227,33,48,0,0,0,1,1,0,0,16,6.6707702,1980
227,34,48,0,0,0,1,1,0,0,16,6.9077601,1981
227,35,48,0,0,0,1,1,0,0,16,6.9077601,1982
228,2,50,0,0,1,1,1,0,0,16,6.1463299,1976
228,3,50,0,0,1,1,1,0,0,16,6.5510802,1977
228,4,50,0,0,0,1,1,0,0,16,6.8023901,1978
228,5,50,0,0,0,1,1,0,0,16,6.9077601,1979
228,6,50,0,0,0,1,1,0,0,16,7.0900798,1980
228,7,50,0,0,0,1,1,0,0,16,7.2442298,1981
228,8,49,0,0,0,1,1,0,0,16,7.31322,1982
229,16,40,0,0,0,1,0,1,1,17,6.6846099,1976
229,17,40,0,0,0,1,0,1,0,17,6.7452402,1977
229,18,40,0,0,0,1,0,1,1,17,6.7452402,1978
229,19,40,0,0,0,1,0,1,0,17,6.8564601,1979
229,20,39,0,0,0,1,0,1,0,17,6.9077601,1980
229,21,42,0,0,0,1,0,1,0,17,6.9077601,1981
229,22,42,0,1,0,1,0,1,1,17,6.9077601,1982
230,2,50,1,0,0,0,1,0,1,12,5.9134998,1976
230,3,50,1,0,0,0,1,0,1,12,6.2402802,1977
230,4,50,1,0,0,0,1,0,1,12,6.36303,1978
230,5,50,1,0,0,0,1,0,1,12,6.5510802,1979
230,6,50,1,0,0,0,1,0,1,12,6.7153802,1980
230,7,50,1,0,0,0,1,0,1,12,6.8023901,1981
230,8,50,1,0,0,0,1,0,1,12,6.9077601,1982
231,23,49,0,1,0,1,1,0,0,16,6.9057498,1976
231,24,48,0,1,0,1,1,0,0,16,6.9057498,1977
231,25,49,0,1,0,1,1,0,0,16,7.6496902,1978
231,26,48,0,1,0,1,1,0,0,16,7.8823099,1979
231,27,49,0,1,0,1,1,0,0,16,7.8240499,1980
231,28,48,0,1,0,1,1,0,0,16,7.9724698,1981
231,29,48,0,1,0,1,1,0,0,16,8.0471897,1982
232,27,34,0,0,0,0,1,0,0,17,6.0402498,1976
232,28,49,0,0,0,0,1,0,0,17,6.9057498,1977
232,29,49,0,0,0,0,1,0,0,17,6.9565501,1978
232,30,47,0,0,0,0,1,0,0,17,7.0157099,1979
232,31,46,0,0,0,0,1,0,1,17,7.0900798,1980
232,32,48,0,0,0,0,1,0,0,17,7.1308999,1981
232,33,48,0,0,0,0,1,0,0,17,7.04141,1982
233,30,46,1,0,0,1,1,0,1,10,6.6333199,1976
233,31,49,1,0,0,1,1,0,1,10,6.7153802,1977
233,32,47,1,1,0,1,1,0,1,10,6.8297901,1978
233,33,50,1,1,0,1,1,0,1,10,6.9077601,1979
233,34,50,1,1,0,1,1,0,0,10,7.0030699,1980
233,35,45,1,1,0,1,1,0,1,10,7.08255,1981
233,36,39,1,1,0,1,1,0,1,10,7.1308999,1982
234,21,39,1,1,0,0,1,0,1,12,6.23245,1976
234,22,47,1,1,0,0,1,0,1,12,6.3026199,1977
234,23,48,1,1,0,0,1,0,1,12,6.3456402,1978
234,24,48,1,1,0,0,1,0,1,12,6.4723501,1979
234,25,50,1,1,0,0,1,0,1,12,6.48768,1980
234,26,48,1,1,0,0,1,0,1,12,6.7153802,1981
234,27,47,1,1,0,0,1,0,1,12,6.7452402,1982
235,18,49,1,1,1,0,1,0,0,7,5.92693,1976
235,19,48,1,1,1,0,1,0,0,7,5.9532399,1977
235,20,46,1,1,1,0,1,0,0,7,6.1092501,1978
235,21,48,1,1,1,0,1,0,0,7,6.1420398,1979
235,22,46,1,1,1,0,1,0,0,7,6.17379,1980
235,23,40,1,1,1,0,1,0,0,7,6.17379,1981
235,24,49,1,1,1,0,1,0,0,7,6.17379,1982
236,7,48,0,1,0,0,1,0,0,17,6.9057498,1976
236,8,49,0,1,0,0,1,0,0,17,6.9057498,1977
236,9,49,0,1,0,0,1,0,0,17,7.1891699,1978
236,10,49,0,1,0,0,1,0,0,17,7.1929302,1979
236,11,48,0,1,0,1,1,0,0,17,7.3777599,1980
236,12,48,0,1,0,1,1,0,0,17,7.3777599,1981
236,13,48,0,1,0,1,1,0,0,17,7.4871702,1982
237,6,36,0,0,0,0,1,0,0,16,6.1633101,1976
237,7,36,0,0,0,0,1,0,0,16,6.15273,1977
237,8,43,0,0,0,0,1,0,0,16,6.3699002,1978
237,9,36,0,0,0,0,1,0,0,16,6.3801198,1979
237,10,40,0,0,0,0,1,0,0,16,6.3171601,1980
237,11,40,0,0,0,0,1,0,0,16,6.5792499,1981
237,12,36,0,0,0,0,1,0,0,16,6.59304,1982
238,32,52,0,0,0,0,0,0,1,12,6.7452402,1976
238,33,50,1,0,0,0,0,0,0,12,6.8511801,1977
238,34,52,1,0,0,0,1,0,0,12,6.9077601,1978
238,35,50,0,0,0,0,1,0,0,12,6.9660201,1979
238,36,50,0,0,0,0,1,0,0,12,7.03439,1980
238,37,48,0,0,0,0,1,0,0,12,6.92067,1981
238,38,48,0,0,0,0,1,0,0,12,7.0352702,1982
239,27,47,0,0,0,1,1,0,0,16,6.9057498,1976
239,28,47,0,0,0,1,1,0,0,16,6.9057498,1977
239,29,47,0,0,0,1,1,0,0,16,7.8240499,1978
239,30,47,0,0,0,1,1,0,0,16,7.90101,1979
239,31,47,0,0,0,1,1,0,0,16,7.6732202,1980
239,32,47,0,0,0,0,1,0,0,16,8.0063696,1981
239,33,49,0,0,0,0,1,0,0,16,8.0551596,1982
240,34,49,1,1,0,1,1,0,1,12,6.9057498,1976
240,35,49,1,1,0,1,1,0,1,12,6.9057498,1977
240,36,49,1,1,0,1,1,0,1,12,7.1236701,1978
240,37,49,1,1,0,1,1,0,1,12,7.2392101,1979
240,38,49,1,0,0,1,1,0,1,12,7.4235702,1980
240,39,49,1,0,0,1,1,0,1,12,7.46737,1981
240,40,48,1,0,0,1,1,0,1,12,7.5574698,1982
241,15,50,1,0,0,1,1,0,0,10,6.5381398,1976
241,16,49,1,0,0,1,0,0,0,10,6.6293602,1977
241,17,45,1,0,0,1,0,0,0,10,6.72263,1978
241,18,43,1,1,0,1,1,0,0,10,6.86485,1979
241,19,49,1,0,0,1,1,0,0,10,6.8762598,1980
241,20,44,1,0,0,1,1,0,1,10,6.75809,1981
241,21,38,1,0,0,1,1,0,1,10,6.76964,1982
242,7,47,1,0,0,1,0,1,1,10,5.7525702,1976
242,8,45,1,0,0,1,0,1,1,10,5.7525702,1977
242,9,46,1,0,0,1,0,1,1,10,5.8805299,1978
242,10,41,1,0,0,1,0,1,1,10,5.9454198,1979
242,11,48,1,0,0,1,0,1,1,10,6.03548,1980
242,12,45,1,0,0,1,0,1,1,10,6.0258698,1981
242,13,39,1,0,0,1,0,1,1,10,6.1654201,1982
243,9,46,1,1,0,1,1,0,1,12,6.9057498,1976
243,10,43,1,1,0,1,1,0,1,12,6.9057498,1977
243,11,40,1,1,0,1,1,0,1,12,7.1451998,1978
243,12,43,1,0,0,1,1,0,1,12,7.2254801,1979
243,13,50,1,0,0,1,1,0,1,12,7.3330202,1980
243,14,49,1,1,0,1,1,0,1,12,7.4085302,1981
243,15,48,1,1,0,1,1,0,1,12,7.3460102,1982
244,22,42,1,1,1,0,1,0,0,10,6.3716102,1976
244,23,48,1,1,1,0,1,0,0,10,6.4692502,1977
244,24,48,1,1,1,0,1,0,0,10,6.5694799,1978
244,25,43,1,1,1,0,1,0,0,10,6.5117502,1979
244,26,52,1,1,1,0,1,0,0,10,6.5652599,1980
244,27,52,1,1,1,0,1,0,0,10,6.64639,1981
244,28,52,1,1,1,0,1,0,0,10,6.7333999,1982
245,36,48,1,0,0,1,1,0,0,7,6.3969302,1976
245,37,44,1,0,0,1,1,0,0,7,6.4769702,1977
245,38,45,1,0,0,1,1,0,0,7,6.5510802,1978
245,39,50,1,0,0,1,1,0,0,7,6.62007,1979
245,40,50,1,0,0,1,1,0,0,7,6.6656799,1980
245,41,50,1,0,0,1,1,0,0,7,6.6846099,1981
245,42,40,1,0,0,1,1,0,0,7,6.7093,1982
246,37,50,1,0,1,0,1,0,1,10,6.4769702,1976
246,38,26,1,0,1,0,1,0,0,10,6.3543701,1977
246,39,24,1,0,1,0,1,0,1,10,6.3543701,1978
246,40,39,1,0,1,0,1,0,1,10,6.5072799,1979
246,41,51,1,0,1,0,1,0,1,10,6.5971498,1980
246,42,44,1,0,1,0,1,0,1,10,6.6631298,1981
246,43,46,1,0,1,0,1,0,1,10,6.62007,1982
247,9,50,1,0,0,1,0,1,0,7,5.4380798,1976
247,10,44,1,0,0,1,0,1,0,7,5.5606799,1977
247,11,50,1,0,0,1,0,1,0,7,5.57973,1978
247,12,50,1,0,0,1,0,1,0,7,5.7365699,1979
247,13,50,1,0,0,1,0,1,0,7,5.7683201,1980
247,14,50,1,0,0,1,0,1,0,7,5.8141298,1981
247,15,49,1,0,0,1,0,1,0,7,6.0402498,1982
248,10,49,1,0,0,1,0,1,0,11,5.7462001,1976
248,11,50,1,0,0,1,0,1,0,11,5.7365699,1977
248,12,42,1,0,0,1,0,1,0,11,5.4161,1978
248,13,51,1,0,0,1,0,1,0,11,5.46383,1979
248,14,52,0,1,0,1,0,1,0,11,6.2146101,1980
248,15,50,1,0,0,1,0,1,0,11,5.8579302,1981
248,16,47,1,0,0,1,0,1,0,11,6.2146101,1982
249,30,49,0,1,0,1,1,0,0,16,6.62007,1976
249,31,48,0,1,0,1,0,0,0,16,6.5510802,1977
249,32,48,0,1,0,1,0,0,0,16,6.7452402,1978
249,33,47,0,1,0,1,0,0,0,16,6.8023901,1979
249,34,48,0,1,0,1,0,0,0,16,6.9565501,1980
249,35,47,0,1,0,1,0,0,0,16,7.0255399,1981
249,36,48,0,1,0,1,0,0,0,16,7.0030699,1982
250,18,48,1,1,1,0,1,0,1,10,6.0567799,1976
250,19,47,1,1,1,0,1,0,1,10,6.1092501,1977
250,20,48,1,1,1,0,1,0,1,10,6.1841502,1978
250,21,48,1,1,1,0,1,0,1,10,6.2841301,1979
250,22,48,1,1,1,0,1,0,1,10,6.3969302,1980
250,23,48,1,1,1,0,1,0,1,10,6.5147099,1981
250,24,48,1,1,1,0,1,0,1,10,6.5750799,1982
251,6,50,0,0,1,0,1,0,0,16,5.8860998,1976
251,7,49,0,0,1,1,1,0,0,16,6.2146101,1977
251,8,49,0,0,1,0,1,0,0,16,6.4457202,1978
251,9,50,0,0,1,0,1,0,0,16,6.3969302,1979
251,10,49,0,0,1,0,0,0,0,16,6.6567302,1980
251,11,50,0,0,1,0,0,0,0,16,6.62007,1981
251,12,49,0,0,1,0,0,0,0,16,6.62007,1982
252,25,49,0,0,0,1,1,0,0,17,6.9057498,1976
252,26,47,0,0,0,1,1,0,0,17,6.9057498,1977
252,27,49,0,0,0,1,1,0,0,17,7.5496101,1978
252,28,48,0,0,0,1,1,0,0,17,7.6009002,1979
252,29,49,0,0,0,1,1,0,0,17,7.6732202,1980
252,30,48,0,0,0,1,1,0,0,17,7.6009002,1981
252,31,47,0,0,0,1,1,0,0,17,7.6962099,1982
253,7,49,0,1,1,0,1,0,1,12,6.2383199,1976
253,8,32,0,1,1,0,1,0,1,12,6.49224,1977
253,9,49,1,1,1,0,1,0,1,12,6.52209,1978
253,10,49,1,1,1,0,1,0,1,12,6.5861702,1979
253,11,34,1,1,1,0,1,0,1,12,6.8023901,1980
253,12,49,1,0,1,0,1,0,1,12,6.8564601,1981
253,13,49,0,1,1,0,1,0,1,12,6.9565501,1982
254,33,48,1,1,0,0,1,0,0,12,6.2265401,1976
254,34,48,1,1,0,0,1,0,0,12,6.3099198,1977
254,35,47,1,1,0,0,1,0,0,12,6.3969302,1978
254,36,48,1,1,0,0,1,0,0,12,6.5294199,1979
254,37,48,1,1,0,0,1,0,0,12,6.61204,1980
254,38,48,1,1,0,0,1,0,0,12,6.7044101,1981
254,39,24,1,1,0,0,1,0,0,12,6.7262301,1982
255,3,48,1,1,0,0,0,1,0,12,6.0520902,1976
255,4,11,1,1,0,0,0,1,1,12,6.01616,1977
255,5,37,1,1,0,0,0,1,1,12,6.2785201,1978
255,6,50,1,1,0,0,0,1,1,12,6.3681898,1979
255,7,40,1,1,0,0,0,1,1,12,6.4583402,1980
255,8,47,1,1,0,0,0,1,1,12,6.5624399,1981
255,9,50,1,1,0,0,0,1,1,12,6.6306801,1982
256,5,16,0,0,1,1,1,0,0,16,6.2304802,1976
256,6,39,0,0,1,1,1,0,1,16,6.3543701,1977
256,7,50,0,0,1,1,1,0,1,16,6.4997902,1978
256,8,50,0,0,1,1,1,0,1,16,6.6846099,1979
256,9,50,0,0,1,1,1,0,1,16,6.9800801,1980
256,10,49,0,0,1,1,1,0,1,16,7.0030699,1981
256,11,48,0,0,1,1,1,0,1,16,7.0900798,1982
257,32,47,1,1,0,0,1,0,1,12,6.6437898,1976
257,33,47,1,1,0,0,1,0,1,12,6.74406,1977
257,34,47,1,1,0,0,1,0,1,12,6.7990599,1978
257,35,47,1,1,0,0,1,0,1,12,6.8936601,1979
257,36,47,1,1,0,0,1,0,1,12,7.0273099,1980
257,37,47,1,1,0,0,1,0,1,12,7.0647602,1981
257,38,47,1,1,0,0,1,0,1,12,7.2004199,1982
258,25,42,0,0,1,0,0,0,0,17,6.5117502,1976
258,26,45,0,0,1,0,0,0,0,17,6.4952698,1977
258,27,47,0,0,1,0,0,0,0,17,6.63726,1978
258,28,46,0,0,1,0,0,0,0,17,6.6385698,1979
258,29,44,0,0,1,0,0,0,0,17,6.6945601,1980
258,30,51,0,0,1,0,0,0,0,17,6.6982698,1981
258,31,45,0,0,1,0,0,0,0,17,6.9939299,1982
259,10,49,1,1,1,0,1,0,0,10,5.8579302,1976
259,11,51,1,1,1,0,1,0,0,10,5.8579302,1977
